symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
SAKAR.NS,832.4500122070312,816.2125040690104,769.1986100938585,727.8969995117187,545.586665649414,499.9702496337891,816.2080247849851,311.0,889.9500122070312,True,True,True,True,True,True,True,True,False,129.00963196892192,noise,82.04787349260623,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.54901960784314,True,True,1827.22,14.73,177002.0,0.8064
MOTHERSON.NS,150.55999755859375,145.95750045776367,139.82583406236438,135.66800018310548,124.1284866841634,119.51702159881592,146.6933859518512,89.42248454216111,155.25,True,True,True,True,True,True,True,True,False,49.58129184049675,red,311.4638996577145,False,True,False,False,,Auto Components,Auto Components & Equipments,90.52287581699346,True,True,158558.21,352.98,23444221.0,0.2226
SANDHAR.NS,674.0499877929688,697.9416656494141,649.0638877020942,606.5169982910156,549.2763334147136,536.9905729675293,690.5324789461807,402.13661244010495,763.2000122070312,True,True,True,True,True,True,True,False,False,26.14872928711962,noise,21.22428205682752,False,False,False,False,,Auto Components,Auto Components & Equipments,83.08823529411765,True,True,4066.9,37.77,560284.0,0.9286
SANGAMIND.NS,532.3499755859375,535.0032450358073,518.2426037258572,517.0337268066406,470.5636759440104,458.8698355102539,535.9232611913782,338.59289311880764,574.9000244140625,True,True,True,True,True,True,True,False,False,23.8609792533383,noise,25.497259094396714,False,False,False,False,,Textiles & Apparels,Other Textile Products,81.78104575163398,True,True,2625.02,3.04,57141.0,0.1159
SANGINITA.NS,42.400001525878906,38.140000343322754,31.196944660610622,28.428400115966795,18.26106674194336,16.267000060081482,38.99307793299421,9.09000015258789,42.400001525878906,True,True,True,True,True,True,True,True,False,317.32285593172287,ppv,67.34642392003691,False,False,True,False,,Chemicals & Petrochemicals,Specialty Chemicals,99.50980392156863,True,True,109.82,0.75,177769.0,0.6863
SANSERA.NS,3139.699951171875,2984.2916870117188,2810.4388970269097,2725.264013671875,2205.585332845052,2021.7855200195313,3038.688217290333,1213.621511341324,3271.0,True,True,True,True,True,True,True,True,False,134.85814827980644,noise,89.97937372892906,False,False,False,False,,Auto Components,Auto Components & Equipments,97.7124183006536,True,True,19592.85,94.86,302115.0,0.4841
SANSTAR.NS,121.01000213623047,118.79166666666667,113.03611077202692,106.47999938964844,94.44573303222656,94.39914981842041,120.48965467022138,74.30000305175781,137.49000549316406,True,True,True,True,True,True,True,True,False,35.85943926219892,noise,37.22899912030377,False,False,False,False,,Agricultural Food & other Products,Other Agricultural Products,87.09150326797386,True,True,2205.34,12.93,1068858.0,0.5865
SASKEN.NS,2187.5,2303.7749837239585,2082.133324517144,1866.7399975585938,1464.575333658854,1450.7538177490235,2298.155356714001,991.0,2780.199951171875,True,True,True,True,True,True,True,False,False,59.43223618391114,dry,16.865624887109394,False,False,False,False,,IT - Services,IT Enabled Services,92.81045751633987,True,True,3322.04,47.49,217115.0,1.4297
SATIN.NS,235.88999938964844,232.24250030517578,227.50055482652454,213.80019927978515,171.15486643473307,165.56454978942872,233.90719960345655,133.00999450683594,247.0,True,True,True,True,True,True,True,True,False,55.18058543120359,dry,19.826573627306423,False,False,False,False,,Finance,Microfinance Institutions,92.0343137254902,True,True,2594.51,23.95,1015238.0,0.923
SBC.NS,41.75,40.01250012715658,37.68055587344699,36.536000366210935,31.9896000289917,29.726650018692016,40.7908875866785,14.220000267028809,45.0,True,True,True,True,True,True,True,True,False,185.56771769361364,noise,56.56928882397258,False,False,False,False,,Textiles & Apparels,Garments & Apparels,98.65196078431373,True,True,1988.09,55.07,13191230.0,2.7702
SCHNEIDER.NS,1453.5999755859375,1291.0083312988281,1267.116672092014,1249.3610034179687,942.1816678873698,918.0242520141602,1337.11508304451,571.8499755859375,1468.800048828125,True,True,True,True,True,True,True,True,True,85.53831807227226,green,351.21680795753645,True,False,True,False,,Electrical Equipment,Heavy Electrical Equipment,95.54738562091504,True,True,34756.16,51.59,354935.0,0.1484
SENORES.NS,1319.5999755859375,1278.0166524251301,1132.1388821072048,1068.435997314453,886.422665608724,849.4680001831055,1268.875575270628,522.0999755859375,1360.0,True,True,True,True,True,True,True,True,False,148.582468922486,noise,71.58563074733411,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.20261437908496,True,True,6077.23,58.17,440795.0,0.9571
SETCO.NS,16.489999771118164,17.71166690190633,15.88114176856147,15.357650928497314,11.04965039253235,10.681103794574737,17.167762598441588,6.30912658406512,19.350000381469727,True,True,True,True,True,True,True,False,False,77.7298217605379,noise,24.53311407499896,False,False,False,False,,Auto Components,Auto Components & Equipments,94.97549019607843,True,True,221.14,0.41,251333.0,0.1874
SCPL.NS,486.8500061035156,481.3500010172526,454.28888617621527,428.2169982910156,341.5477332560221,316.48789978027344,479.9035033062,190.02999877929688,524.9000244140625,True,True,True,True,True,True,True,True,False,56.14176560737323,noise,39.233645378597735,False,False,False,False,,Food Products,Dairy Products,92.3202614379085,True,True,511.19,0.81,16714.0,0.1592
SHEETAL.NS,295.6000061035156,293.3333333333333,288.8986121283637,279.1340005493164,225.79666697184246,203.5881050491333,294.2765067225541,113.56052623811316,335.0,True,True,True,True,True,True,True,True,False,138.6360901134949,red,137.1841155234657,False,False,False,False,,Agricultural Food & other Products,Other Agricultural Products,97.83496732026144,True,True,67.53,0.07,12119.0,0.1058
SHILPAMED.NS,573.5999755859375,558.6749979654948,515.2597215440538,487.6549993896484,382.3263330078125,382.179369354248,563.3743957005454,259.5,598.9000244140625,True,True,True,True,True,True,True,True,False,32.93096067368329,green,118.18809788413209,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,85.82516339869281,True,True,11218.57,56.61,986849.0,0.5046
SHIVAUM.NS,420.0,373.49166615804035,344.1763899061415,345.43200134277345,316.6693332926432,312.0237498474121,379.8070071166607,275.0,445.5,True,True,True,True,True,True,True,True,False,45.3287197231834,ppv,509.14115646258506,False,False,True,False,,Commercial Services & Supplies,Trading & Distributors,89.33823529411765,True,True,571.22,0.02,403.0,0.003
SBCL.NS,746.9500122070312,735.1541595458984,699.7958306206597,667.9669970703125,518.0478582763672,513.9573365783691,744.4803276781437,368.6000061035156,789.8499755859375,True,True,True,True,True,True,True,True,False,54.79102249612391,noise,67.45437948202904,False,False,False,False,,Industrial Products,Iron & Steel Products,91.91176470588235,True,True,4302.75,42.18,564723.0,0.9804
SHRIPISTON.NS,4008.89990234375,3778.0416259765625,3507.949998643663,3522.95400390625,3177.5299267578125,3049.9510900878904,3828.497330955075,2297.412275557539,4069.0,True,True,True,True,True,True,True,True,False,72.55310800327948,red,113.75373197543175,False,False,False,False,,Auto Components,Auto Components & Equipments,94.3218954248366,True,True,17659.13,30.76,76740.0,0.1742
SHYAMTEL.NS,20.170000076293945,18.269166707992554,19.055277744928997,19.31319995880127,13.675733331044515,13.58444999217987,19.28478661226838,7.070000171661377,25.420000076293945,True,True,True,True,True,True,True,True,False,17.677950959995094,dry,0.36926842649448205,False,False,False,False,,Commercial Services & Supplies,Trading & Distributors,78.18627450980392,True,True,23.09,0.05,27150.0,0.2372
SIGMAADV.NS,584.2999877929688,528.1374944051107,426.6124988132053,378.7801998901367,245.19566731770834,226.79870040893556,548.6125185614261,81.61000061035156,638.0999755859375,True,True,True,True,True,True,True,True,False,551.393542555097,noise,28.818067602869984,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,99.87745098039215,True,True,10297.69,23.92,409336.0,0.2323
SILKFLEX.NS,216.60000610351562,214.7833340962728,201.58194478352866,197.4790005493164,135.95166676839193,123.87449996948243,213.62251932253656,76.0,232.5,True,True,True,True,True,True,True,True,False,113.50420169457544,noise,48.60267314702308,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,97.05882352941177,True,True,85.37,0.1,14079.0,0.1213
SIS.NS,435.8500061035156,429.6833318074544,409.35972171359595,394.78200073242186,340.47362528483075,338.7392185974121,430.7230172841922,257.04998779296875,480.95001220703125,True,True,True,True,True,True,True,True,False,20.489514359680694,noise,90.07496753772125,False,False,False,False,,Other Consumer Services,Other Consumer Services,79.77941176470588,True,True,6158.59,13.23,303522.0,0.2148
SJS.NS,2207.199951171875,2171.452433268229,2054.6968349880644,1970.4698413085937,1789.8903727213542,1727.6374072265626,2161.6854598135533,1129.4649379983273,2282.990664825098,True,True,True,True,True,True,True,True,False,79.59729973054519,noise,74.9570721432906,False,False,False,False,,Auto Components,Auto Components & Equipments,95.30228758169935,True,True,7064.18,26.36,119413.0,0.3731
SKMEGGPROD.NS,304.04998779296875,251.1349983215332,219.423888736301,205.31539978027342,191.45536610921224,188.56564949035644,260.7809936023408,119.4853423170238,310.0,True,True,True,True,True,True,True,True,False,145.73259222208083,ppv,341.4776346495439,True,False,True,False,,Food Products,Meat Products including Poultry,98.12091503267973,True,True,1603.12,25.97,854020.0,1.6197
SKYGOLD.NS,512.0999755859375,511.5458297729492,499.94583384195965,483.7299993896484,388.24133260091145,371.38749938964844,509.3088997752733,246.0500030517578,590.0,True,True,True,True,True,True,True,True,False,62.700548240170775,noise,58.06686859170003,False,False,False,False,,Consumer Durables,"Gems, Jewellery And Watches",93.25980392156863,True,True,7931.09,71.04,1387272.0,0.8957
